investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001804,2025-04-10,102886,Lumpsum,463602,Punjab,Amritsar,B30,26-35,Male,20.1,Net Banking,Pending
INV001375,2025-04-10,119094,Sip,2141,Haryana,Gurugram,T30,18-25,Male,6.3,Mandate,Pending
INV004677,2025-04-10,125497,Lumpsum,382161,Punjab,Amritsar,B30,26-35,Male,6.2,UPI,Pending
INV003487,2025-04-11,100025,Redemption,456349,Gujarat,Ahmedabad,T30,26-35,Female,12.0,Mandate,Pending
INV000510,2025-04-11,149322,Lumpsum,166794,West Bengal,Kolkata,T30,46-55,Male,55.0,Net Banking,Pending
INV001413,2025-04-11,120505,Sip,50745,Karnataka,Bangalore,T30,36-45,Male,41.8,Mandate,Pending
INV001641,2025-04-11,102886,Redemption,339374,Haryana,Faridabad,B30,26-35,Male,15.4,UPI,Pending
INV002656,2025-04-11,125497,Lumpsum,198657,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Net Banking,Pending
INV003759,2025-04-11,149324,Redemption,28582,Haryana,Gurugram,T30,26-35,Male,6.1,Net Banking,Pending
INV001299,2025-04-11,125498,Sip,1190,Haryana,Faridabad,B30,26-35,Male,19.9,Net Banking,Pending
INV003977,2025-04-12,101207,Sip,29445,Rajasthan,Udaipur,B30,46-55,Male,77.8,Cheque,Pending
INV003130,2025-04-12,100033,Redemption,127921,West Bengal,Kolkata,T30,18-25,Male,5.6,Mandate,Pending
INV002912,2025-04-12,101208,Sip,1087,Maharashtra,Mumbai,T30,26-35,Female,23.6,UPI,Pending
INV004492,2025-04-12,119552,Sip,5975,Madhya Pradesh,Bhopal,B30,26-35,Male,18.6,Mandate,Pending
INV002654,2025-04-13,119095,Sip,411,Delhi,New Delhi,T30,36-45,Female,38.2,UPI,Pending
INV000772,2025-04-13,149323,Lumpsum,97200,Karnataka,Bangalore,T30,56+,Female,16.1,Mandate,Pending
INV001138,2025-04-13,120507,Sip,1696,Haryana,Faridabad,B30,46-55,Female,81.3,Cheque,Pending
INV004734,2025-04-13,119598,Sip,4261,Uttar Pradesh,Kanpur,B30,36-45,Male,32.4,Mandate,Pending
INV000370,2025-04-13,119093,Sip,6492,Delhi,Noida,T30,26-35,Female,12.4,Cheque,Pending
INV002460,2025-04-13,119095,Sip,2660,Madhya Pradesh,Bhopal,B30,36-45,Male,44.8,Cheque,Pending
INV003215,2025-04-14,120842,Redemption,409267,Gujarat,Surat,T30,26-35,Female,20.9,Mandate,Pending
INV004281,2025-04-14,120503,Lumpsum,548937,Rajasthan,Jaipur,T30,26-35,Female,15.9,Mandate,Pending
INV001166,2025-04-14,148568,Lumpsum,207397,Punjab,Chandigarh,T30,26-35,Male,21.4,UPI,Pending
INV004196,2025-04-14,120842,Sip,49488,West Bengal,Kolkata,T30,46-55,Male,44.4,Cheque,Pending
INV003998,2025-04-14,100025,Lumpsum,320880,Telangana,Hyderabad,T30,26-35,Male,12.5,Mandate,Pending
INV002211,2025-04-15,149323,Sip,16844,Gujarat,Surat,T30,26-35,Male,11.3,Mandate,Pending
INV001771,2025-04-15,118635,Lumpsum,265220,Gujarat,Surat,T30,46-55,Male,85.9,Net Banking,Pending
INV001779,2025-04-15,120844,Lumpsum,492418,Telangana,Hyderabad,T30,36-45,Male,27.4,Cheque,Pending
INV002626,2025-04-15,119599,Sip,24480,Karnataka,Bangalore,T30,36-45,Male,29.4,Mandate,Pending
INV004876,2025-04-15,119095,Sip,1053,Karnataka,Bangalore,T30,18-25,Male,7.1,Cheque,Pending
INV002608,2025-04-15,118635,Sip,42344,Uttar Pradesh,Agra,B30,36-45,Female,22.2,Net Banking,Pending
INV004633,2025-04-16,120507,Redemption,216174,Telangana,Hyderabad,T30,18-25,Female,4.9,Cheque,Pending
INV002668,2025-04-16,102885,Lumpsum,290449,Delhi,Gurugram,T30,26-35,Male,9.8,Cheque,Pending
INV004680,2025-04-16,118634,Sip,409,Punjab,Chandigarh,T30,36-45,Male,26.8,Cheque,Pending
INV003580,2025-04-17,101206,Sip,17051,Gujarat,Ahmedabad,T30,26-35,Male,22.5,Mandate,Pending
INV001345,2025-04-17,120505,Lumpsum,175458,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,UPI,Pending
INV001202,2025-04-17,120842,Sip,6835,Karnataka,Bangalore,T30,26-35,Male,11.3,UPI,Pending
INV002458,2025-04-17,120504,Sip,16299,West Bengal,Kolkata,T30,18-25,Male,7.1,UPI,Pending
INV001074,2025-04-17,120503,Sip,2141,Gujarat,Ahmedabad,T30,56+,Female,57.4,UPI,Pending
INV003191,2025-04-17,102887,Lumpsum,27146,Madhya Pradesh,Bhopal,B30,18-25,Female,6.8,Mandate,Pending
INV001115,2025-04-18,120842,Sip,25561,Uttar Pradesh,Kanpur,B30,26-35,Male,20.7,Mandate,Pending
INV003851,2025-04-18,100033,Lumpsum,148435,Karnataka,Bangalore,T30,46-55,Male,60.6,Mandate,Pending
INV000093,2025-04-18,101207,Redemption,331902,Maharashtra,Mumbai,T30,36-45,Female,59.0,Cheque,Pending
INV004763,2025-04-18,118636,Sip,11290,Karnataka,Bangalore,T30,46-55,Female,19.6,UPI,Pending
INV004660,2025-04-18,118632,Lumpsum,54839,Uttar Pradesh,Agra,B30,18-25,Male,4.9,Mandate,Pending
INV001550,2025-04-18,100016,Sip,4040,Punjab,Chandigarh,T30,18-25,Male,4.1,Net Banking,Pending
INV003225,2025-04-18,100016,Sip,1639,West Bengal,Kolkata,T30,26-35,Male,9.2,Net Banking,Pending
INV004228,2025-04-19,120504,Sip,1190,Madhya Pradesh,Bhopal,B30,26-35,Female,18.0,Net Banking,Pending
INV002745,2025-04-19,120507,Sip,2506,Uttar Pradesh,Agra,B30,18-25,Male,7.6,Net Banking,Pending
INV003806,2025-04-19,120507,Sip,5354,Karnataka,Bangalore,T30,26-35,Male,14.7,UPI,Pending
INV004794,2025-04-19,119093,Redemption,361444,Rajasthan,Udaipur,B30,36-45,Female,46.0,UPI,Pending
INV003478,2025-04-19,125498,Sip,52371,Punjab,Chandigarh,T30,26-35,Male,21.2,Mandate,Pending
INV004338,2025-04-20,100016,Sip,486,Maharashtra,Mumbai,T30,46-55,Female,82.5,Mandate,Pending
INV001738,2025-04-20,120505,Lumpsum,290932,Karnataka,Bangalore,T30,36-45,Female,41.2,Net Banking,Pending
INV002897,2025-04-20,102885,Sip,14565,Maharashtra,Pune,T30,26-35,Male,23.1,Net Banking,Pending
INV004862,2025-04-20,125498,Sip,2005,Telangana,Hyderabad,T30,26-35,Female,18.6,Net Banking,Pending
INV001825,2025-04-20,119095,Lumpsum,469130,Haryana,Faridabad,B30,26-35,Male,21.7,Cheque,Pending
INV001608,2025-04-20,119551,Lumpsum,66342,Delhi,Gurugram,T30,26-35,Male,13.1,Mandate,Pending
INV000858,2025-04-21,120504,Sip,852,Tamil Nadu,Chennai,T30,36-45,Female,28.7,Cheque,Pending
INV004161,2025-04-21,118633,Redemption,167076,Telangana,Hyderabad,T30,46-55,Male,94.7,Net Banking,Pending
INV003769,2025-04-22,120504,Sip,2070,Gujarat,Ahmedabad,T30,46-55,Female,74.8,Mandate,Pending
INV002497,2025-04-22,118635,Lumpsum,94119,Telangana,Hyderabad,T30,26-35,Female,13.0,Cheque,Pending
INV000564,2025-04-22,120503,Lumpsum,347184,Maharashtra,Nashik,B30,56+,Female,58.4,Net Banking,Pending
INV000939,2025-04-22,118634,Sip,1119,Karnataka,Bangalore,T30,26-35,Male,19.6,UPI,Pending
INV003013,2025-04-22,119092,Lumpsum,135900,Uttar Pradesh,Lucknow,T30,56+,Male,44.8,Net Banking,Pending
INV000528,2025-04-22,100033,Sip,5187,Telangana,Hyderabad,T30,56+,Male,58.0,UPI,Pending
INV004154,2025-04-22,119093,Sip,975,Karnataka,Mysore,B30,18-25,Male,4.7,UPI,Pending
INV004981,2025-04-23,120504,Redemption,136229,Haryana,Faridabad,B30,18-25,Male,3.5,Mandate,Pending
INV003590,2025-04-23,119093,Redemption,336713,Karnataka,Bangalore,T30,46-55,Female,23.1,Cheque,Pending
INV002682,2025-04-23,101207,Sip,889,Karnataka,Mysore,B30,26-35,Male,17.9,Net Banking,Pending
INV004841,2025-04-23,119552,Sip,2369,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,Pending
INV000117,2025-04-23,102887,Redemption,307334,Karnataka,Bangalore,T30,26-35,Female,15.6,Mandate,Pending
INV003069,2025-04-23,118635,Redemption,516189,Punjab,Chandigarh,T30,56+,Female,59.5,Mandate,Pending
INV003923,2025-04-23,101207,Redemption,381923,Delhi,Noida,T30,26-35,Female,6.7,Mandate,Pending
INV003882,2025-04-23,119551,Lumpsum,390687,Maharashtra,Nashik,B30,36-45,Male,51.6,Net Banking,Pending
INV003011,2025-04-23,119598,Lumpsum,34001,Gujarat,Ahmedabad,T30,18-25,Male,4.4,Net Banking,Pending
INV003918,2025-04-23,100025,Sip,4050,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,Pending
INV001580,2025-04-23,119095,Sip,2379,Punjab,Chandigarh,T30,26-35,Male,18.7,Cheque,Pending
INV004993,2025-04-24,119552,Redemption,460750,Karnataka,Bangalore,T30,36-45,Female,55.6,Mandate,Pending
INV003297,2025-04-25,120841,Sip,4668,Madhya Pradesh,Bhopal,B30,36-45,Female,16.3,Mandate,Pending
INV003353,2025-04-25,102887,Lumpsum,156461,Rajasthan,Udaipur,B30,26-35,Female,13.3,Mandate,Pending
INV000745,2025-04-25,120504,Sip,2287,Punjab,Chandigarh,T30,26-35,Female,13.2,UPI,Pending
INV003201,2025-04-25,101206,Lumpsum,427481,Rajasthan,Jaipur,T30,36-45,Female,12.2,Mandate,Pending
INV001446,2025-04-25,120843,Redemption,352130,Delhi,Noida,T30,26-35,Male,6.6,Mandate,Pending
INV004123,2025-04-25,100016,Sip,2054,Haryana,Gurugram,T30,36-45,Male,53.8,Cheque,Pending
INV004283,2025-04-25,125498,Redemption,64720,Telangana,Hyderabad,T30,26-35,Male,9.6,Mandate,Pending
INV003797,2025-04-25,101208,Lumpsum,365341,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Cheque,Pending
INV004839,2025-04-25,148569,Lumpsum,231149,Karnataka,Mysore,B30,26-35,Male,19.1,Cheque,Pending
INV001744,2025-04-26,119552,Sip,2183,Karnataka,Mysore,B30,26-35,Male,15.9,Mandate,Pending
INV001233,2025-04-26,118635,Redemption,136432,Telangana,Hyderabad,T30,26-35,Male,11.7,Net Banking,Pending
INV002758,2025-04-26,119094,Sip,5729,Delhi,Gurugram,T30,26-35,Male,7.3,Net Banking,Pending
INV003808,2025-04-26,119120,Redemption,329191,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,Cheque,Pending
INV000801,2025-04-26,102886,Sip,5011,Karnataka,Mysore,B30,36-45,Male,18.3,UPI,Pending
INV002155,2025-04-27,148567,Sip,543,Telangana,Hyderabad,T30,56+,Male,26.2,Net Banking,Pending
INV003911,2025-04-27,148567,Sip,555,Telangana,Hyderabad,T30,36-45,Male,21.5,Cheque,Pending
INV002808,2025-04-27,118636,Sip,2864,Uttar Pradesh,Agra,B30,26-35,Male,24.1,UPI,Pending
INV002135,2025-04-27,119092,Lumpsum,157087,Gujarat,Ahmedabad,T30,56+,Male,18.3,UPI,Pending
INV004923,2025-04-27,119092,Redemption,295041,Karnataka,Mysore,B30,26-35,Male,19.3,UPI,Pending
INV002903,2025-04-27,120842,Sip,11816,Madhya Pradesh,Indore,T30,36-45,Male,45.0,Net Banking,Pending
INV002834,2025-04-27,149324,Lumpsum,368314,West Bengal,Kolkata,T30,18-25,Male,6.9,Mandate,Pending
INV001886,2025-04-27,119093,Sip,8404,Haryana,Gurugram,T30,18-25,Male,7.7,UPI,Pending
INV000732,2025-04-28,125498,Lumpsum,399882,Haryana,Faridabad,B30,46-55,Female,40.8,Net Banking,Pending
INV003345,2025-04-28,118636,Sip,28131,Maharashtra,Pune,T30,26-35,Female,17.7,Net Banking,Pending
INV001274,2025-04-28,148569,Sip,17972,Maharashtra,Mumbai,T30,36-45,Female,55.7,UPI,Pending
INV000377,2025-04-28,120504,Redemption,565589,Karnataka,Bangalore,T30,26-35,Male,19.8,Net Banking,Pending
INV001167,2025-04-28,102885,Sip,7253,Punjab,Amritsar,B30,36-45,Male,26.7,UPI,Pending
INV001720,2025-04-29,120503,Sip,6684,Karnataka,Mysore,B30,36-45,Male,43.6,UPI,Pending
INV000775,2025-04-29,148568,Sip,5465,Gujarat,Surat,T30,26-35,Male,15.1,Cheque,Pending
INV004174,2025-04-29,118635,Redemption,469093,Rajasthan,Udaipur,B30,18-25,Male,4.7,Mandate,Pending
INV002416,2025-04-29,102886,Sip,47503,Telangana,Hyderabad,T30,26-35,Female,15.2,Net Banking,Pending
INV004239,2025-04-29,120841,Sip,486,Karnataka,Bangalore,T30,18-25,Female,6.3,Mandate,Pending
INV002708,2025-04-29,100033,Sip,17639,Karnataka,Mysore,B30,26-35,Male,14.0,Net Banking,Pending
INV003756,2025-04-29,101208,Lumpsum,326143,Telangana,Hyderabad,T30,26-35,Male,6.9,Mandate,Pending
INV003203,2025-04-29,118636,Redemption,21779,Telangana,Hyderabad,T30,26-35,Male,22.5,Net Banking,Pending
INV004063,2025-04-30,120507,Sip,5001,Haryana,Gurugram,T30,36-45,Male,19.3,Cheque,Pending
INV000174,2025-04-30,119551,Sip,472,Karnataka,Bangalore,T30,36-45,Male,58.1,Net Banking,Pending
INV004341,2025-04-30,149323,Redemption,370920,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Net Banking,Pending
INV001539,2025-04-30,100016,Lumpsum,247984,Madhya Pradesh,Indore,T30,36-45,Male,32.1,Cheque,Pending
INV001149,2025-04-30,149322,Sip,1802,Karnataka,Bangalore,T30,26-35,Female,8.8,Cheque,Pending
INV003538,2025-05-01,120506,Lumpsum,122733,Telangana,Hyderabad,T30,26-35,Male,14.4,Net Banking,Pending
INV003745,2025-05-01,119551,Lumpsum,432376,West Bengal,Kolkata,T30,36-45,Male,17.8,Mandate,Pending
INV003602,2025-05-01,119120,Redemption,116886,Maharashtra,Nashik,B30,46-55,Male,75.4,Cheque,Pending
INV003769,2025-05-01,119599,Sip,8539,Gujarat,Ahmedabad,T30,46-55,Female,74.8,Mandate,Pending
INV003473,2025-05-01,120504,Sip,7274,Telangana,Hyderabad,T30,26-35,Male,16.5,Cheque,Pending
INV000234,2025-05-02,120507,Sip,844,Tamil Nadu,Coimbatore,B30,26-35,Male,23.8,Cheque,Pending
INV004118,2025-05-02,148567,Sip,2214,Punjab,Chandigarh,T30,36-45,Male,26.2,Mandate,Pending
INV003825,2025-05-02,119092,Sip,469,Telangana,Hyderabad,T30,56+,Male,69.6,Net Banking,Pending
INV004223,2025-05-02,119552,Sip,496,Uttar Pradesh,Agra,B30,36-45,Female,49.3,Net Banking,Pending
INV002443,2025-05-02,119551,Sip,2279,Telangana,Hyderabad,T30,36-45,Male,57.0,Net Banking,Pending
INV004868,2025-05-02,118632,Sip,25274,Karnataka,Bangalore,T30,36-45,Male,49.4,Net Banking,Pending
INV001314,2025-05-02,148568,Sip,8267,Gujarat,Ahmedabad,T30,26-35,Female,19.2,UPI,Pending
INV001488,2025-05-03,102886,Sip,5471,Punjab,Chandigarh,T30,18-25,Female,5.2,UPI,Pending
INV004337,2025-05-03,125497,Lumpsum,383046,Delhi,Noida,T30,18-25,Male,4.0,Net Banking,Pending
INV002622,2025-05-03,119093,Sip,1718,Karnataka,Mysore,B30,18-25,Female,4.0,Cheque,Pending
INV003898,2025-05-04,119094,Lumpsum,320055,Madhya Pradesh,Indore,T30,26-35,Male,6.2,Net Banking,Pending
INV000910,2025-05-04,120504,Sip,2464,Madhya Pradesh,Indore,T30,46-55,Male,58.8,UPI,Pending
INV004191,2025-05-04,119095,Sip,2554,Maharashtra,Nashik,B30,26-35,Female,19.5,UPI,Pending
INV004807,2025-05-04,125497,Sip,4418,Maharashtra,Mumbai,T30,36-45,Male,31.4,Mandate,Pending
INV000691,2025-05-04,119093,Redemption,565250,Tamil Nadu,Chennai,T30,18-25,Female,7.8,Cheque,Pending
INV000188,2025-05-04,101206,Lumpsum,281628,Tamil Nadu,Coimbatore,B30,46-55,Male,79.0,Cheque,Pending
INV002370,2025-05-05,118632,Sip,44139,Delhi,Noida,T30,26-35,Male,16.6,Cheque,Pending
INV001238,2025-05-05,100025,Redemption,4688,Haryana,Gurugram,T30,26-35,Male,17.9,Mandate,Pending
INV002793,2025-05-05,101207,Sip,7499,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Mandate,Pending
INV003458,2025-05-05,119095,Sip,1122,Gujarat,Surat,T30,36-45,Male,21.3,UPI,Pending
INV004472,2025-05-05,119092,Sip,2022,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,Pending
INV001406,2025-05-05,120844,Sip,958,Telangana,Hyderabad,T30,46-55,Male,86.0,Mandate,Pending
INV001227,2025-05-05,149322,Redemption,170138,Tamil Nadu,Coimbatore,B30,36-45,Male,58.3,Net Banking,Pending
INV003586,2025-05-05,102886,Sip,2103,Haryana,Faridabad,B30,46-55,Male,68.9,Mandate,Pending
INV003222,2025-05-06,148569,Lumpsum,236002,Punjab,Amritsar,B30,56+,Female,11.7,Mandate,Pending
INV002315,2025-05-06,120505,Sip,13048,Haryana,Faridabad,B30,18-25,Male,6.4,Mandate,Pending
INV004233,2025-05-06,119120,Lumpsum,336439,Maharashtra,Nashik,B30,26-35,Female,8.7,UPI,Pending
INV003655,2025-05-06,119552,Sip,4975,Madhya Pradesh,Bhopal,B30,36-45,Female,24.9,Mandate,Pending
INV003661,2025-05-06,119120,Sip,1095,Delhi,Noida,T30,18-25,Female,6.4,Net Banking,Pending
INV000229,2025-05-06,125497,Sip,1860,Punjab,Amritsar,B30,26-35,Male,11.0,Cheque,Pending
INV003242,2025-05-06,119599,Sip,8483,Punjab,Chandigarh,T30,26-35,Female,18.1,Mandate,Pending
INV001836,2025-05-07,118635,Lumpsum,10818,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Mandate,Pending
INV002088,2025-05-07,120504,Lumpsum,223544,Rajasthan,Jaipur,T30,46-55,Female,43.7,Net Banking,Pending
INV001096,2025-05-07,120841,Redemption,407572,Punjab,Chandigarh,T30,26-35,Male,24.5,UPI,Pending
INV003260,2025-05-07,125498,Sip,2194,Madhya Pradesh,Indore,T30,18-25,Male,7.9,UPI,Pending
INV000532,2025-05-08,120506,Redemption,9648,Madhya Pradesh,Bhopal,B30,26-35,Male,9.0,Cheque,Pending
INV003942,2025-05-08,100033,Lumpsum,57036,Haryana,Faridabad,B30,26-35,Female,23.3,Mandate,Pending
INV001162,2025-05-08,149322,Lumpsum,61668,Gujarat,Surat,T30,46-55,Female,90.5,UPI,Pending
INV001345,2025-05-09,119598,Sip,2991,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,Net Banking,Pending
INV002804,2025-05-09,119599,Sip,20432,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Net Banking,Pending
INV000211,2025-05-09,120841,Redemption,119430,Punjab,Chandigarh,T30,26-35,Male,17.0,UPI,Pending
INV004854,2025-05-09,149322,Sip,23928,Rajasthan,Udaipur,B30,18-25,Female,3.5,Net Banking,Pending
INV003788,2025-05-09,100033,Sip,3402,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Cheque,Pending
INV001871,2025-05-09,101206,Lumpsum,139128,Delhi,Gurugram,T30,56+,Male,13.9,UPI,Pending
INV003034,2025-05-09,125498,Sip,876,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Net Banking,Pending
INV003033,2025-05-10,120504,Sip,11423,Gujarat,Ahmedabad,T30,36-45,Male,17.3,UPI,Pending
INV002668,2025-05-10,119599,Lumpsum,19480,Delhi,Gurugram,T30,26-35,Male,9.8,Net Banking,Pending
INV000194,2025-05-10,118636,Redemption,47546,Maharashtra,Pune,T30,36-45,Male,21.6,Cheque,Pending
INV000075,2025-05-10,148568,Sip,5118,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Mandate,Pending
INV000282,2025-05-10,119093,Sip,2621,Uttar Pradesh,Agra,B30,36-45,Female,55.7,UPI,Pending
INV001192,2025-05-10,102886,Sip,2609,Telangana,Hyderabad,T30,26-35,Male,8.1,Net Banking,Pending
INV003119,2025-05-10,119551,Lumpsum,313022,Karnataka,Bangalore,T30,18-25,Female,4.6,Mandate,Pending
INV004253,2025-05-10,149322,Sip,1912,Rajasthan,Udaipur,B30,36-45,Male,42.3,Cheque,Pending
INV004248,2025-05-10,119552,Lumpsum,514752,West Bengal,Kolkata,T30,46-55,Male,89.3,UPI,Pending
INV003857,2025-05-10,118633,Sip,1038,Madhya Pradesh,Indore,T30,18-25,Male,3.8,Net Banking,Pending
INV001725,2025-05-11,120507,Redemption,17226,Tamil Nadu,Coimbatore,B30,36-45,Male,30.0,UPI,Pending
INV003658,2025-05-11,102887,Sip,920,West Bengal,Kolkata,T30,26-35,Male,6.3,Cheque,Pending
INV004910,2025-05-11,100033,Sip,5038,Karnataka,Mysore,B30,26-35,Female,22.7,UPI,Pending
INV004914,2025-05-11,102887,Lumpsum,410595,Karnataka,Mysore,B30,26-35,Female,13.4,Cheque,Pending
INV002553,2025-05-11,119095,Lumpsum,88038,Gujarat,Ahmedabad,T30,36-45,Female,47.8,UPI,Pending
INV004758,2025-05-11,125497,Sip,2048,Punjab,Amritsar,B30,18-25,Female,4.4,Cheque,Pending
INV004267,2025-05-12,102886,Sip,9976,Gujarat,Surat,T30,46-55,Male,99.7,Mandate,Pending
INV000919,2025-05-12,118635,Sip,6098,Telangana,Hyderabad,T30,46-55,Male,49.7,Cheque,Pending
INV003602,2025-05-12,125497,Sip,461,Maharashtra,Nashik,B30,46-55,Male,75.4,Cheque,Pending
INV000469,2025-05-12,149324,Lumpsum,204624,Tamil Nadu,Coimbatore,B30,18-25,Male,4.7,Mandate,Pending
INV001525,2025-05-13,149324,Redemption,196518,Maharashtra,Mumbai,T30,36-45,Male,55.8,Net Banking,Pending
INV002115,2025-05-13,119551,Sip,2252,Punjab,Chandigarh,T30,56+,Female,71.4,UPI,Pending
INV001092,2025-05-13,119094,Sip,15212,Haryana,Gurugram,T30,26-35,Male,14.9,Mandate,Pending
INV002176,2025-05-13,101208,Sip,56875,Haryana,Faridabad,B30,56+,Male,32.0,Net Banking,Pending
INV004583,2025-05-14,101208,Redemption,307233,Maharashtra,Nashik,B30,26-35,Male,13.9,Mandate,Pending
INV001079,2025-05-14,148568,Sip,59018,West Bengal,Kolkata,T30,26-35,Male,10.1,Net Banking,Pending
INV004412,2025-05-14,118635,Sip,3190,Punjab,Amritsar,B30,26-35,Female,21.6,Net Banking,Pending
INV003301,2025-05-14,120507,Sip,24537,Rajasthan,Udaipur,B30,26-35,Male,14.2,Cheque,Pending
INV004323,2025-05-14,120504,Sip,965,Madhya Pradesh,Indore,T30,26-35,Male,10.5,Cheque,Pending
INV003238,2025-05-15,120507,Lumpsum,337628,Telangana,Hyderabad,T30,26-35,Male,24.1,Mandate,Pending
INV002001,2025-05-15,120505,Sip,2809,Uttar Pradesh,Kanpur,B30,36-45,Female,38.4,Mandate,Pending
INV002502,2025-05-15,100033,Sip,905,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Net Banking,Pending
INV003532,2025-05-15,120843,Sip,2052,Punjab,Amritsar,B30,36-45,Female,18.8,Net Banking,Pending
INV001818,2025-05-16,101207,Redemption,333068,Telangana,Hyderabad,T30,46-55,Male,66.2,Cheque,Pending
INV002395,2025-05-16,120507,Sip,2219,West Bengal,Kolkata,T30,26-35,Male,13.0,Cheque,Pending
INV002407,2025-05-16,100033,Sip,27546,West Bengal,Kolkata,T30,36-45,Male,35.9,Mandate,Pending
INV002696,2025-05-16,120843,Sip,2554,Punjab,Amritsar,B30,18-25,Male,7.1,Cheque,Pending
INV001649,2025-05-16,119599,Redemption,67491,Telangana,Hyderabad,T30,36-45,Male,51.5,UPI,Pending
INV002613,2025-05-16,120507,Sip,4724,Karnataka,Bangalore,T30,46-55,Female,44.3,Mandate,Pending
INV004359,2025-05-16,101207,Lumpsum,531994,Delhi,New Delhi,T30,26-35,Male,9.4,Net Banking,Pending
INV001537,2025-05-16,119093,Sip,1855,Madhya Pradesh,Indore,T30,46-55,Male,74.7,Net Banking,Pending
INV001434,2025-05-17,149324,Sip,15509,Maharashtra,Mumbai,T30,46-55,Male,92.6,Mandate,Pending
INV004350,2025-05-17,119094,Sip,3082,Delhi,Noida,T30,36-45,Male,13.0,Cheque,Pending
INV000078,2025-05-17,120841,Sip,28687,Haryana,Faridabad,B30,26-35,Male,20.2,Net Banking,Pending
INV004324,2025-05-18,148568,Sip,4966,Madhya Pradesh,Indore,T30,36-45,Male,42.4,Cheque,Pending
INV002759,2025-05-18,120842,Redemption,75513,Delhi,Noida,T30,36-45,Male,44.6,Cheque,Pending
INV001829,2025-05-18,119552,Sip,12072,Punjab,Chandigarh,T30,26-35,Male,22.7,Mandate,Pending
INV003561,2025-05-19,149324,Lumpsum,331370,West Bengal,Kolkata,T30,26-35,Male,22.0,Cheque,Pending
INV000165,2025-05-19,119599,Sip,3064,Punjab,Chandigarh,T30,36-45,Female,18.8,UPI,Pending
INV002015,2025-05-20,119120,Sip,2867,Delhi,New Delhi,T30,26-35,Female,11.1,Net Banking,Pending
INV004735,2025-05-20,119094,Lumpsum,379646,Uttar Pradesh,Kanpur,B30,36-45,Male,19.2,UPI,Pending
INV000149,2025-05-20,119120,Lumpsum,445493,Delhi,New Delhi,T30,26-35,Male,17.9,Cheque,Pending
INV003015,2025-05-21,100033,Sip,23872,Madhya Pradesh,Indore,T30,18-25,Male,4.4,Net Banking,Pending
INV004937,2025-05-21,119093,Lumpsum,235068,Tamil Nadu,Chennai,T30,46-55,Male,96.7,Cheque,Pending
INV002912,2025-05-21,118632,Sip,590,Maharashtra,Mumbai,T30,26-35,Female,23.6,Net Banking,Pending
INV001982,2025-05-21,102886,Sip,28669,Karnataka,Mysore,B30,26-35,Male,14.9,Mandate,Pending
INV002627,2025-05-22,102885,Sip,21347,West Bengal,Kolkata,T30,26-35,Male,19.0,UPI,Pending
INV001921,2025-05-22,102887,Sip,8692,Gujarat,Surat,T30,26-35,Female,13.5,UPI,Pending
INV001697,2025-05-22,120505,Sip,589,Haryana,Gurugram,T30,18-25,Male,5.4,Net Banking,Pending
INV001284,2025-05-22,119094,Redemption,485962,West Bengal,Kolkata,T30,36-45,Male,49.0,Cheque,Pending
INV000210,2025-05-23,148567,Sip,6051,Rajasthan,Jaipur,T30,26-35,Male,9.1,Cheque,Pending
INV002184,2025-05-23,148567,Sip,8831,Uttar Pradesh,Agra,B30,36-45,Female,38.1,Cheque,Pending
INV001224,2025-05-23,118635,Lumpsum,155956,West Bengal,Kolkata,T30,18-25,Female,6.8,Net Banking,Pending
INV004605,2025-05-23,120507,Lumpsum,207134,Maharashtra,Nashik,B30,36-45,Male,17.8,Mandate,Pending
INV000293,2025-05-23,100016,Redemption,359857,Karnataka,Mysore,B30,26-35,Female,19.3,Mandate,Pending
INV004724,2025-05-24,148568,Redemption,305252,Telangana,Hyderabad,T30,26-35,Male,24.1,Mandate,Pending
INV002786,2025-05-24,120504,Redemption,337747,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,UPI,Pending
INV001122,2025-05-24,100025,Lumpsum,84156,Maharashtra,Mumbai,T30,46-55,Female,18.3,Mandate,Pending
